month,day,time,room,speaker,speaker_department,speaker_institution,speaker_url,speaker_image,title,abstract_file
2,18,5:00 PM,MATH 115,Kazuo Yamazaki,Department of Mathematics and Statistics,Texas Tech University,,Yamazaki_Kazuo.jpg,Mathematical Modeling of Infectious Diseases,kazuo.txt
