month,day,time,room,speaker,speaker_department,speaker_institution,speaker_url,speaker_image,title,abstract_file
1,20,4 PM,MATH 12,No Talk,Department of Mathematics and Statistics,Texas Tech University, ,DoubleT.jpg,MLK Day,empty.txt
1,27,4 PM,MATH 12,Alexander Yu. Solynin,Department of Mathematics and Statistics,Texas Tech University,http://www.math.ttu.edu/~asolynin/,solynin.jpg,Heating Long Pipes,Solynin.txt
2,3,4 PM,MATH 12,Alexander Yu. Solynin,Department of Mathematics and Statistics,Texas Tech University,http://www.math.ttu.edu/~asolynin/,solynin.jpg,Heating Long Pipes Part II,Solynin.txt
2,10,4 PM,MATH 12,Akif Ibraguimov,Department of Mathematics and Statistics,Texas Tech University,http://www.math.ttu.edu/~aibragui/,ibraguimov.jpg,Landis' Lemma of Growth and Harmonic Measure,Ibraguimov.txt
3,2,4 PM,MATH 12,Luan Hoang,Department of Mathematics and Statistics,Texas Tech University,http://www.math.ttu.edu/~lhoang/,Hoang.png,Asymptotic expansions for solutions of the Navier-Stokes-Boussinesq equations Part I,Hoang.txt
3,9,4 PM,MATH 12,Luan Hoang,Department of Mathematics and Statistics,Texas Tech University,http://www.math.ttu.edu/~lhoang/,Hoang.png,Asymptotic expansions for solutions of the Navier-Stokes-Boussinesq equations Part II,Hoang.txt
4,13,4 PM,MATH 12,Kazuo Yamazaki,Department of Mathematics and Statistics,Texas Tech University,http://www.math.ttu.edu/~kyamazak/,Yamazaki_Kazuo.jpg,TBA,Yamazaki.txt
4,27,4 PM,MATH 12,Alexander Yu. Solynin,Department of Mathematics and Statistics,Texas Tech University,http://www.math.ttu.edu/~asolynin/,solynin.jpg,TBA,Solynin2.txt
