month,day,time,room,speaker,speaker_department,speaker_institution,speaker_url,speaker_image,title,abstract_file
1,28,2:00 PM,MATH 238B,Wayne Lewis,Department of Mathematics and Statistics,Texas Tech University,,Lewis_Wayne.jpg,100+ Years of Indecomposable Continua,empty.txt
