month,day,time,room,speaker,speaker_department,speaker_institution,speaker_url,speaker_image,title,abstract_file
4,23,3:30 PM,CHEM 113,Anthony Gruber,Department of Mathematics and Statistics,Texas Tech University,https://www.myweb.ttu.edu/agruber/,Gruber.jpg,Stationary surfaces for curvature functionals,gruber.txt
