month,day,time,room,speaker,speaker_department,speaker_institution,speaker_url,speaker_image,title,abstract_file
9,1,4 PM,online,Wenjing Zhang,Department of Mathematics and Statistics,Texas Tech University,http://www.math.ttu.edu/~wenjinzh/,Zhang.jpg,Examining HIV Progression Mechanisms via Mathematical Approaches,0901.txt
9,8,3:30 PM,online,Emily Hendryx,Department of Mathematics and Statistics,University of Central Oklahoma,http://www.math.uco.edu/profiles/hendryx/,Hendryx.jpg,Automated Subset Selection and Feature Identification in the ECG,0908.txt
9,24,3 PM,online,BioMath encourages the virtual attendance of colloquium speaker Fangyuan Zhang's talk Thursday afternoon,,,http://www.math.ttu.edu/events/colloquia/2020/fall/,Fangyuan.jpg,,
