month,day,time,room,speaker,speaker_department,speaker_institution,speaker_url,speaker_image,title,abstract_file
9,2,3 PM,online,Anthony Gruber,Department of Mathematics and Statistics,Texas Tech University,http://www.math.ttu.edu/~agruber/,Gruber.jpg,Variational aspects of curvature functionals,0902.txt
9,16,3 PM,online,Alvaro Pampano,Department of Mathematics and Statistics,Texas Tech University,,Pampano_Alvaro.jpg,Minimal Surfaces Spanning a Twisted Elastic Ribbon,0916.txt
9,30,3 PM,online,Kazuo Yamazaki,Department of Mathematics and Statistics,Texas Tech University,http://www.math.ttu.edu/~kyamazak/,Yamazaki.jpg,Convex integration to prove non-uniqueness of PDEs in fluid,0930.txt
11,11,3 PM,online,Bennett Palmer,Department of Mathematics and Statistics,Idaho State University,https://www.isu.edu/math/people/tenure/,Palmer.jpg,Anisotropic Bending Energy,1111.txt
