month,day,time,room,speaker,speaker_department,speaker_institution,speaker_url,speaker_image,title,abstract_file
9,14,4 PM,MA 017,Lars W. Christensen,Department of Mathematics and Statistics,Texas Tech University,http://www.math.ttu.edu/~lchriste/,Christensen_Lars.jpg,Generic Local Rings,0914.txt
9,28,4 PM,online,Tuoc Phan,Department of Mathematics,University of Tennessee Knoxville,http://math.utk.edu/~phan,Phan.jpg,Theory of partial differential equations in Sobolev spaces: perspectives and developments,0928.txt
