month,day,time,room,speaker,speaker_department,speaker_institution,speaker_url,speaker_image,title,abstract_file
9,4,3:00 PM,MATH 115,Leif Ellingson,,,,DoubleT.jpg,Organizational Meeting,
9,11,3:00 PM,MATH 115,Mai Dao,Department of Mathematics and Statistics,Texas Tech University,,DoubleT.jpg,Mixtures of g-Priors for Variable Selection in Bayesian Quantile Regression,
9,18,3:00 PM,MATH 115,Recorded Speech from JSM 2017 by Jo Craven McGinty,,The Wall Street Journal,,DoubleT.jpg,JSM 2017 ASA President's Invited Address: It's Not What You Said. It's What They Heard,
9,25,3:00 PM,MATH 115,Fang Chen,Department of Mathematics and Statistics,Texas Tech University,,DoubleT.jpg,The Bayesian hypothesis testing for equality of means in high dimensions using cluster subspaces,
